ID,Part Number,x,y,rotation,sector
395,D395,19.737086473129274,-84.10702582158173,166.79356789529626,B194
396,D396,23.44816997767051,-81.06041722915654,163.86654514320782,B195
397,D397,30.50507964657029,-80.01278095252285,159.13052284449884,B196
398,D398,33.733423861554144,-76.4965663036152,156.20350009243646,B197
399,D399,40.5352721734855,-74.5557330781574,151.46747779370145,B198
400,D400,47.2327918075225,-71.99115283422378,146.73145549499247,B199
401,D401,-1.8412395200837164,-1.6867262264562142,407.50776405003785,C0
402,D402,-6.924383244693638,-2.8582847444938007,247.56987645034053,C1
403,D403,-5.373473273350775,-7.643212783067836,395.10869670053,C2
404,D404,-13.225104566975995,-3.486095120984317,255.23292150113508,C3
405,D405,-9.614020376581914,-6.689184967692335,235.17080910083254,C4
406,D406,-10.031826873881233,-10.84411090127452,222.77174175132495,C5
407,D407,-8.74726674387859,-14.925659935541734,390.37267440181614,C6
408,D408,-14.405144033500882,-11.902247352528033,410.4347868021199,C7
409,D409,-14.56788874794044,-7.475999984013083,422.8338541516271,C8
410,D410,-17.695536429052794,-2.2053606254001905,442.8959665519301,C9
411,D411,-18.830146518151984,-6.669251490104576,250.49689920242207,C10
412,D412,-18.601750900306556,-11.579546843879987,238.09783185291408,C11
413,D413,-12.780219962033158,-16.336932169842942,218.03571945261194,C12
414,D414,-9.783217948616894,-20.385674624676852,205.63665210310393,C13
415,D415,-13.91332714173943,-21.181260259490465,393.2996971538981,C14
416,D416,-16.953688840179247,-16.545125708509488,405.6987645034061,C15
417,D417,-21.110020531143846,-15.699527323288597,413.3618095542019,C16
